,Unnamed: 0,NO,CODE,NAME,TYPENO,geometry,simetra_workers_count,workers_count,combined_workers_count,base_mre,combined_mre
0,0,1,,ÐÐ¸Ð¶Ð½ÐµÑÑÐ°ÑÐ¿ÑÐ³Ð¸Ð½ÑÐºÐ¾Ðµ ÑÐµÐ»ÑÑÐºÐ¾Ðµ Ð¿Ð¾ÑÐµÐ»ÐµÐ½Ð¸Ðµ,0,"POLYGON ((5375969.261694752 7495986.832583074, 5375885.345543982 7495123.695032311, 5375729.501263984 7494584.234063084, 5375357.872596295 7494068.749136931, 5375130.100187066 7493703.114480016, 5374890.339756299 7492714.102703098, 5374599.18065651 7492787.205169077, 5374063.767301642 7492858.796696108, 5373901.931025926 7492888.345418929, 5373683.088038977 7492906.623443009, 5373654.178367219 7493105.967250519, 5373409.364543065 7493144.972047189, 5371670.554096874 7494111.588047687, 5371221.524666861 7493703.338619368, 5370576.316898223 7493133.996993392, 5370551.147561355 7493106.40151336, 5370496.723462307 7493030.958579775, 5370437.957903116 7493071.561867158, 5370338.249035213 7493116.271130085, 5370264.677983748 7493224.91670457, 5370189.036389752 7493274.423588769, 5370129.992531836 7493296.610987538, 5370026.131446926 7493383.95968483, 5369950.211554205 7493423.794966753, 5369873.63487649 7493451.964043838, 5369858.929571755 7493470.263141952, 5369482.391394146 7493289.129642217, 5369194.71956604 7493159.973944515, 5368859.458655617 7492970.991645423, 5368726.498655814 7492891.069354982, 5368634.838187094 7492813.615200232, 5368561.3116634255 7492852.914599111, 5368413.290136518 7492938.087011267, 5368371.177973151 7492991.480624615, 5368335.422152707 7493018.641436109, 5368275.599058355 7493027.2476434, 5368181.734463718 7493022.07602227, 5368091.309641347 7493010.390539955, 5368034.236138417 7493022.431324376, 5367990.910592601 7493025.175046731, 5367813.845810546 7492966.72804965, 5367769.908007528 7492961.339341688, 5367643.649441072 7493016.9241435975, 5367606.1681685215 7493024.484181297, 5367504.744980459 7493018.305873171, 5367454.205931637 7493021.4048961215, 5367411.570566664 7493041.3413154995, 5367381.391852709 7493069.726128118, 5367346.860546665 7493143.866645386, 5367324.8526833365 7493156.519557683, 5367278.643962707 7493162.579540183, 5367231.8897765735 7493184.292871558, 5367210.160211971 7493206.578708792, 5367179.625275648 7493207.407766862, 5367151.294465241 7493224.462695537, 5367143.591156477 7493250.874221908, 5367044.572469417 7493287.728124508, 5366955.305369751 7493314.31752499, 5366909.297024204 7493305.789956733, 5366895.805101921 7493310.428794778, 5366850.308826034 7493383.525406377, 5366850.141846798 7493385.2427803995, 5366819.061444969 7493393.494077014, 5366804.489723624 7493380.288058681, 5366756.622342583 7493343.157356837, 5366694.739837651 7493335.458828558, 5366644.957761368 7493354.705163647, 5366621.836703131 7493344.479925291, 5366517.597131951 7493337.61046774, 5366466.779784404 7493347.460640089, 5366446.697748266 7493345.526136314, 5366419.20183404 7493355.988254355, 5366391.694787865 7493353.501032554, 5366369.408625808 7493336.583997599, 5366313.003039822 7493319.588040629, 5366261.796074059 7493280.898196772, 5366231.5394364605 7493283.286696824, 5366183.761111012 7493304.585833271, 5366149.708478778 7493300.835285984, 5366064.43774883 7493303.579107242, 5365969.248452254 7493333.346669577, 5365892.872149619 7493370.970821665, 5365812.421553625 7493407.075177714, 5365733.340187364 7493435.95483606, 5365539.388238554 7493545.749847527, 5365444.900254769 7493630.475867604, 5365498.745492467 7493805.872737509, 5365683.279812354 7494442.684706214, 5365802.024313183 7494827.438789599, 5365974.191037644 7495421.389208477, 5366272.2823700905 7496482.664606665, 5366335.634292301 7496676.748939433, 5366534.985236413 7496652.596746635, 5367372.69780048 7496529.605394569, 5368077.650739827 7496435.625365445, 5368585.612708266 7496519.909146174, 5369011.1314618215 7496665.097422439, 5369229.685018098 7496739.647686492, 5369503.38625011 7496839.872023381, 5369485.029666078 7496896.452445192, 5369433.02119998 7497325.272449798, 5369435.703999707 7497605.609144654, 5369333.223276483 7498841.412116128, 5369344.065794887 7498924.339374806, 5369362.912184678 7498981.310404055, 5369369.925312599 7499011.850525548, 5369375.624870526 7499053.196432307, 5369398.044615974 7499134.3480483685, 5369406.727536255 7499232.8255342655, 5369416.089505429 7499280.533734857, 5369432.074984308 7499325.516022583, 5369444.943517443 7499343.078348345, 5369461.596913266 7499355.504359997, 5369490.528848924 7499365.441232675, 5369532.752331782 7499370.992453396, 5369563.287268106 7499380.771303878, 5369590.460355809 7499398.8869040515, 5369593.9669197695 7499407.223650371, 5369594.412197732 7499426.366592451, 5369601.269478366 7499439.06931396, 5369680.462164115 7499487.5887661, 5369721.082646306 7499503.946369994, 5369773.091112404 7499515.483638027, 5369795.15463548 7499515.918261476, 5369831.689692359 7499518.407468967, 5369843.812384906 7499515.779972192, 5369855.50093144 7499511.532516896, 5369866.610616621 7499504.519281868, 5369881.505164487 7499504.519281868, 5369895.709531514 7499537.530931062, 5369903.891514085 7499577.042366413, 5369904.481507387 7499610.46919862, 5369907.520529486 7499622.856128869, 5369908.923155071 7499636.191363073, 5369906.963932033 7499663.197752383, 5369902.16606198 7499680.563285973, 5369895.086142365 7499698.58080921, 5369888.473764613 7499710.908612496, 5369876.139565032 7499728.728644986, 5369870.684909984 7499740.108199449, 5369866.688540264 7499750.578984861, 5369865.39723417 7499760.358316142, 5369865.631005102 7499769.011552938, 5369867.501172546 7499777.901874816, 5369871.831500738 7499787.957829011, 5369884.332679554 7499808.642711139, 5369893.917287711 7499813.779366678, 5369902.923034517 7499822.314124974, 5369920.222083386 7499835.531165118, 5369935.996055232 7499848.847010211, 5369952.126249447 7499860.305767696, 5369960.07446109 7499867.082247798, 5369971.885459064 7499888.715657021, 5369974.456939301 7499901.557435469, 5369973.054313716 7499916.058792495, 5369970.594152969 7499927.399109747, 5369965.807414865 7499938.383823183, 5369958.438064575 7499951.9369263975, 5369954.463958753 7499958.140541349, 5369948.274595065 7499965.272729025, 5369943.710495943 7499977.423147033, 5369942.7754122205 7499990.284829853, 5369945.113121527 7500002.909451803, 5369957.157890432 7500020.789429007, 5369965.684963427 7500028.850249957, 5369974.802029721 7500035.745419654, 5369989.1845079325 7500050.8199811485, 5369994.327468407 7500062.516122537, 5369999.9379707435 7500072.572447457, 5370008.119953318 7500079.349113878, 5370016.179484449 7500087.409995966, 5370034.06852662 7500098.750564918, 5370047.504789159 7500105.527254323, 5370066.206463613 7500113.706706594, 5370108.641453503 7500128.089919042, 5370138.441681188 7500139.667634247, 5370158.312210296 7500151.936870159, 5370166.382873377 7500159.069236873, 5370181.110442009 7500197.161323587, 5370198.5208103685 7500275.914542812, 5370199.990227647 7500311.715318514, 5370195.893670386 7500345.461455564, 5370179.2402745625 7500384.483080131, 5370181.867414545 7500485.742646159, 5370176.167856618 7500521.386329439, 5370165.214018724 7500556.457187302, 5370151.043047545 7500614.171323323, 5370130.148379124 7500649.380912285, 5370098.299872807 7500674.0593338255, 5370084.563047644 7500699.192282965, 5370079.152920391 7500760.266480711, 5370069.802083165 7500807.312318034, 5370052.124548026 7500830.252454409, 5370036.050013556 7500842.68085995, 5370009.021641191 7500848.806154621, 5369974.980140908 7500846.909288654, 5369953.350763846 7500843.688569383, 5369931.732518734 7500847.343987065, 5369916.971554255 7500852.59988795, 5369904.114153068 7500852.896273443, 5369890.232612567 7500836.2394262785, 5369867.300797464 7500827.762823907, 5369850.64740164 7500828.651977565, 5369800.676082224 7500853.923743251, 5369794.241815655 7500876.1329316655, 5369809.147495472 7500920.393426524, 5369815.581762039 7500931.498108355, 5369820.5466113305 7500943.9266768955, 5369820.101333367 7500958.390473428, 5369809.882204112 7500964.673934463, 5369799.941373585 7500969.060504634, 5369784.456832414 7500971.530421368, 5369742.812210908 7500994.194414196, 5369726.448245762 7500993.601632371, 5369716.373831846 7500989.373123317, 5369709.215988588 7500978.268358229, 5369701.902298043 7500968.902429989, 5369696.358587401 7500962.618965516, 5369686.273041534 7500956.335506149, 5369674.7292103395 7500951.375923917, 5369662.16123983 7500953.134500518, 5369652.810402603 7500963.073429756, 5369647.845553313 7500969.633525248, 5369636.591152794 7500975.343974354, 5369623.154890255 7500974.454803799, 5369601.2360825185 7500962.184260615, 5369585.306263385 7500964.812249703, 5369569.242860864 7500985.5595634, 5369563.832733612 7501011.859333566, 5369562.808594296 7501040.945284399, 5369551.999471741 7501060.368911779, 5369530.080664002 7501069.28048047, 5369516.933832141 7501066.217745059, 5369503.197006976 7501050.884326691, 5369488.881320461 7501047.070736383, 5369477.771635279 7501053.947056019, 5369471.493215998 7501063.155010863, 5369445.778413625 7501078.646530495, 5369391.131675594 7501100.1054980755, 5369379.298413724 7501119.687352037, 5369380.322553039 7501135.178985113, 5369407.495640743 7501150.374252351, 5369421.232465905 7501159.878719491, 5369424.739029865 7501171.556781423, 5369420.798319891 7501181.495991876, 5369398.5900814785 7501190.111301939, 5369383.539686323 7501191.43521512, 5369358.704307927 7501196.098552902, 5369351.245902044 7501202.3822074225, 5369345.5463441145 7501214.514812694, 5369342.039780154 7501225.481597706, 5369334.158360206 7501234.828077238, 5369323.627536377 7501239.05672074, 5369315.4900816 7501244.7278490765, 5369313.230295937 7501256.840760833, 5369313.230295937 7501273.557795873, 5369315.679324734 7501284.070181604, 5369312.083705182 7501298.099891632, 5369297.623303328 7501314.323010641, 5369287.103611449 7501317.385844488, 5369271.029076979 7501314.89605688, 5369256.268112499 7501299.7004658, 5369251.737409223 7501290.19582651, 5369241.217717345 7501285.236029775, 5369229.384455472 7501283.339056568, 5369213.610483626 7501283.339056568, 5369204.114931062 7501288.022210016, 5369197.680664494 7501295.610110238, 5369192.426384529 7501304.521950498, 5369192.203745547 7501319.559469244, 5369197.625004751 7501329.083904943, 5369205.673403934 7501336.098797672, 5369210.437878139 7501345.8406170225, 5369209.692037551 7501359.475232694, 5369205.016618937 7501370.699108307, 5369196.033136031 7501377.061946447, 5369190.333578101 7501388.187045608, 5369187.528326934 7501399.233119081, 5369188.652653792 7501414.369624671, 5369199.127817875 7501448.693638303, 5369193.884669858 7501482.642352283, 5369468.743624575 7502037.086688147, 5369815.4593106005 7502757.6254306175, 5370120.452451476 7503368.670638692, 5370952.465457614 7505057.241886024, 5371189.987855119 7505540.292493171, 5371379.743059125 7505934.279985356, 5371685.363027201 7505786.2106945235, 5372056.991694891 7505630.366414528, 5372193.034910164 7505296.842497474, 5373032.19641785 7504247.890612867, 5373212.016740927 7503618.519482102, 5373721.507656307 7501835.301278269, 5373991.23814092 7500951.184689815, 5374111.118356303 7500681.454205197, 5374485.7440293785 7500007.1279936675, 5374830.399648606 7499347.786809052, 5375058.921309181 7498767.117015796, 5375216.110884955 7498313.310520399, 5375283.2438055705 7498179.044679169, 5375733.993415413 7497641.9813142475, 5375839.488004952 7497162.460452711, 5375969.261694752 7495986.832583074))",,0.0,0.0,1.0,1.0
1,1,2,,ÐÐ¾Ð»ÑÑÐµÐ°ÑÐ°ÑÑÑÑÐºÐ¾Ðµ ÑÐµÐ»ÑÑÐºÐ¾Ðµ Ð¿Ð¾ÑÐµÐ»ÐµÐ½Ð¸Ðµ,0,"POLYGON ((5385168.49144098 7502532.110709512, 5385168.49144098 7498200.501364596, 5385894.3286825605 7496467.857626624, 5385519.703009486 7495390.808816538, 5384957.764499876 7494992.769038896, 5384021.200317189 7494553.754578261, 5383552.918225846 7493353.781719195, 5382816.51830009 7491885.390351487, 5382349.377188926 7491812.031613831, 5381301.03701633 7491617.201136082, 5381057.147143952 7492006.649905531, 5380747.511980309 7492457.482150146, 5380950.825898293 7493319.706479227, 5381254.995274938 7494437.31471097, 5381463.641396532 7495328.212461404, 5381431.703834623 7495443.563030994, 5381402.23756541 7495467.356028014, 5381384.905120693 7495478.077709553, 5381368.819454274 7495483.11275851, 5381361.839722202 7495545.429165533, 5381328.299159625 7495613.9264554335, 5381307.961088657 7495745.196525561, 5381299.155716936 7495759.9270306835, 5381292.777110113 7495763.461566252, 5381278.338972157 7495765.969310348, 5381302.450773862 7495831.941043965, 5381332.384584938 7495900.164426229, 5381298.543459735 7495912.821855185, 5381100.238918837 7496623.823546057, 5381092.491082279 7496750.173649304, 5381072.542629529 7496798.715704769, 5381045.625576655 7496904.19402206, 5381005.394712682 7497012.438668728, 5380991.045630318 7497064.596501441, 5380992.915797763 7497103.443552373, 5380982.997231134 7497134.943973568, 5380962.002375171 7497184.199435184, 5380909.3482560245 7497271.058869623, 5380929.285576828 7497285.041789395, 5380795.435021096 7497624.253851113, 5380781.664800084 7498469.139355975, 5380766.636668826 7498831.950010546, 5380762.183889195 7498982.258607825, 5380782.833654738 7499199.439846656, 5380761.026166492 7499200.822682922, 5380726.361277059 7499210.996414488, 5380702.984183992 7499224.192653275, 5380561.953521105 7499352.85716347, 5380555.007184881 7499365.480743127, 5380550.086863388 7499388.199287465, 5380544.97729876 7499398.74861687, 5380540.402067689 7499407.02609704, 5380531.240473596 7499416.074044938, 5380522.791324245 7499422.49453842, 5380512.538799142 7499428.124821711, 5380502.408725481 7499431.285684303, 5380487.647761002 7499430.712777865, 5380475.92581862 7499433.419267286, 5380464.548966662 7499439.168091038, 5380457.33546366 7499446.477598207, 5380451.023648531 7499455.16999412, 5380444.567118066 7499467.4578977665, 5380437.353615061 7499475.0044978, 5380426.655811996 7499481.1879740115, 5380419.776267466 7499488.971653977, 5380405.916990862 7499498.553098215, 5380385.757031078 7499515.108281437, 5380373.5898107365 7499525.479983519, 5380361.422590392 7499533.5797986435, 5380352.071753166 7499541.5808438845, 5380347.474258195 7499549.641164505, 5380316.026502047 7499580.677428625, 5380306.876039903 7499587.354884315, 5380298.248779365 7499595.7511015935, 5380289.276428408 7499619.161779169, 5380289.276428408 7499650.237834676, 5380285.4247740265 7499675.821839478, 5380281.027654139 7499688.149606418, 5380271.342858441 7499695.4000811055, 5380238.11399044 7499707.945196445, 5380224.199054091 7499708.834221142, 5380211.419576546 7499712.765687132, 5380186.116656289 7499717.388619549, 5380175.552436614 7499720.905211019, 5380162.349945005 7499724.856439303, 5380140.130574643 7499736.532330697, 5380121.640407223 7499744.671879645, 5380070.811927726 7499773.061587189, 5380059.368284073 7499778.119193924, 5380049.460849392 7499783.61144249, 5380041.980179612 7499789.775409557, 5380030.981813921 7499796.591340412, 5380013.382202427 7499804.078993128, 5379990.494915119 7499820.8126390325, 5379983.448391352 7499826.7395589175, 5379971.125323722 7499832.251598493, 5379945.020903129 7499848.965548998, 5379930.15975111 7499864.632440897, 5379925.729235376 7499873.582142466, 5379912.0035421625 7499895.057517247, 5379900.3817873215 7499910.36888349, 5379892.277728392 7499917.086137621, 5379881.19030711 7499923.230454604, 5379874.589061306 7499930.639203452, 5379850.889141717 7499941.0904905815, 5379842.863006429 7499949.131471591, 5379820.098170562 7499957.132947496, 5379808.721318602 7499963.336566623, 5379797.322202745 7499966.537161881, 5379782.327467335 7499982.895780578, 5379769.837420468 7500000.321303837, 5379761.032048747 7500007.354746135, 5379742.0186797185 7500018.813738886, 5379729.873723274 7500023.7332082335, 5379717.906878013 7500026.025010285, 5379703.646851243 7500027.783376112, 5379689.030602102 7500028.494625323, 5379676.7075344715 7500033.236288421, 5379647.46390424 7500055.581414945, 5379509.939805313 7500028.494625323, 5379412.40166748 7500020.6708875885, 5379296.584869259 7500061.13313192, 5378807.046276546 7500265.166439462, 5378223.197811233 7500171.200202603, 5378223.0197000485 7500182.461865364, 5378165.3228079695 7500184.319053435, 5378143.626639214 7500187.618526962, 5378124.10120053 7500149.368429465, 5378099.855815435 7500128.623362875, 5377947.414904743 7500076.049686628, 5377837.275400553 7499993.584220452, 5377786.246545972 7499944.429373571, 5377749.39979452 7499905.469242988, 5377627.749854981 7500229.97836021, 5377190.208596419 7500842.700618957, 5376709.33066009 7501289.938944524, 5376540.169561882 7501485.230997251, 5376124.268812328 7502058.034505088, 5375982.53683665 7502566.787480542, 5375904.869227923 7502850.51636371, 5375211.927661634 7504392.016829977, 5374918.756650681 7505015.053250985, 5374794.883516513 7505340.334702057, 5376059.245163138 7505135.4612870915, 5377815.303005673 7504901.320241424, 5378839.670080486 7504813.517349298, 5380736.212550423 7504602.79040819, 5383358.592261942 7504245.725313541, 5384412.226967463 7504198.897104408, 5385238.7337546805 7504241.340342914, 5385168.49144098 7502532.110709512))",,1.0,1.0,0.9978728835191016,0.9978728835191016
2,2,3,,ÐÐ¾Ð»ÑÑÐµÐ±Ð¸ÑÐ°Ð¼Ð°Ð½ÑÐºÐ¾Ðµ ÑÐµÐ»ÑÑÐºÐ¾Ðµ Ð¿Ð¾ÑÐµÐ»ÐµÐ½Ð¸Ðµ,0,"POLYGON ((5464295.081040529 7593606.403206716, 5462946.42861746 7593126.882345185, 5462781.593321307 7592662.346510569, 5462601.772998231 7592182.825649034, 5462518.45624854 7592058.150225036, 5462317.057486694 7591943.065218265, 5461713.910153043 7592242.765756725, 5461095.7777924705 7592392.616025955, 5460927.196239587 7592542.4662951855, 5460420.552479321 7593139.319917526, 5460179.44339613 7593337.421973449, 5459795.826706901 7593433.326145756, 5459498.523772748 7593394.964476836, 5459064.407542791 7593577.631955027, 5455821.677686709 7594840.48011393, 5455820.958405416 7595108.652155745, 5455698.201064863 7595285.115832793, 5455569.329833325 7595296.024932393, 5455406.292740403 7595564.556614854, 5455247.151754481 7595378.442580473, 5452924.472581416 7594985.085623738, 5452826.21435201 7595982.624331905, 5452745.507721185 7596663.07517121, 5452935.496696121 7598442.079009139, 5453328.042616506 7598543.275985546, 5453348.569930607 7598301.081847574, 5453436.5902519785 7598212.674786717, 5453570.1068492355 7598099.295922431, 5454061.972019306 7598200.248253406, 5454142.545066743 7598594.885556467, 5454536.849835082 7598513.779240448, 5454959.463149928 7598544.196509945, 5455261.85141472 7598483.802338848, 5455669.848480426 7598643.473713164, 5455409.394267817 7598987.541895531, 5455412.544609406 7598989.002812339, 5455382.321367656 7599038.95432697, 5455765.037777003 7599241.005116629, 5456843.289496775 7598171.19305596, 5457699.481096314 7597999.845667726, 5458201.331624708 7597426.12089688, 5458785.68102773 7596729.33697688, 5458807.121161656 7596718.273296243, 5458817.651985486 7596707.36968445, 5459299.565193078 7596102.97369566, 5459541.48471047 7595951.557058201, 5460075.729210685 7596375.247088168, 5460128.349933983 7596375.767237616, 5460397.587254415 7596385.029904848, 5460498.687615954 7597103.210727559, 5460548.892706303 7597384.283265893, 5460256.812626358 7597616.123835071, 5461258.420876721 7598376.442767252, 5461485.824332513 7598554.542411321, 5461490.388431637 7598587.341212112, 5461489.598063253 7598602.670046877, 5461491.768793321 7598616.738181962, 5461492.1918073855 7598949.518131193, 5461502.1215059655 7599675.884651668, 5461706.860313431 7599666.057611098, 5461822.287493435 7599665.837453505, 5462408.718570934 7599645.322796915, 5462687.484839779 7599448.224773513, 5463144.974551092 7599098.512326992, 5463364.173760412 7598637.890462051, 5463557.324208889 7598161.728129028, 5464039.782881986 7597110.373467691, 5464019.188776189 7597044.008335294, 5463987.8412075825 7597028.642598079, 5463979.236210945 7596989.608161782, 5463939.5953402715 7596909.719234699, 5463945.751308114 7596868.544650321, 5463965.410330188 7596821.528266722, 5463947.899774286 7596787.71666249, 5463975.863230374 7596725.335643889, 5463999.830316741 7596572.0061348695, 5464005.663458059 7596528.052507197, 5464019.188776189 7596480.1179320505, 5463998.294107769 7596434.644381804, 5464017.496719929 7596339.396872656, 5464017.496719929 7596273.518537039, 5464028.806780194 7596245.010777817, 5464008.64682041 7596141.0233717775, 5464035.352366252 7596112.996226119, 5464031.511843821 7595887.122372979, 5464036.510088956 7595846.793456804, 5464058.406632796 7595798.783118558, 5464076.8411404705 7595779.198987635, 5464077.21962674 7595758.054583683, 5464053.798005877 7595740.390949341, 5464054.176492146 7595727.328287801, 5464076.8411404705 7595719.266656319, 5464090.667021228 7595697.762345762, 5464099.116170578 7595695.461888198, 5464115.635983013 7595707.74433917, 5464125.6213413365 7595702.743338845, 5464135.228213393 7595657.814498043, 5464127.547168529 7595588.281334054, 5464110.259251608 7595564.476972108, 5464110.259251608 7595550.634469526, 5464129.083377501 7595517.988666328, 5464088.752325986 7595468.8201879775, 5464088.752325986 7595365.883457745, 5464148.675607881 7595325.157219554, 5464250.076532044 7595356.281967591, 5464251.234254748 7595330.157973904, 5464259.683404099 7595334.378613112, 5464253.148949989 7595310.174979018, 5464295.081040529 7593606.403206716))",,60.0,65.95762655042851,0.4285714285714285,0.371832128091157
3,3,4,,ÐÑÑÐºÐ°ÑÐ¸Ð½ÑÐºÐ¾Ðµ ÑÐµÐ»ÑÑÐºÐ¾Ðµ Ð¿Ð¾ÑÐµÐ»ÐµÐ½Ð¸Ðµ,0,"POLYGON ((5520177.76794302 7560684.870789333, 5520265.643549053 7560282.199741406, 5520223.397802296 7559869.215989045, 5519993.14456754 7559690.218781411, 5519855.2419823455 7559688.884780041, 5519575.596289523 7559655.2958963225, 5519262.8998398855 7559633.275048004, 5518918.455071471 7559698.22279451, 5518924.755754651 7559455.617290779, 5518933.149244256 7559439.669507203, 5518940.4851987 7559213.775988599, 5518933.10471646 7559210.789603638, 5518943.902707067 7559134.657087913, 5518070.400926711 7559050.9400631515, 5517996.952326686 7559059.859217675, 5517230.962910538 7558955.816330699, 5517180.067639346 7559109.5518393135, 5516847.355945263 7559404.887127607, 5516826.372221248 7559383.066092811, 5516808.739213908 7559401.9404879045, 5516824.268282874 7559422.507260175, 5516682.825737871 7559550.9463045625, 5516670.647385578 7559539.199348902, 5516586.70135757 7559608.865031212, 5516407.688484426 7559498.702354551, 5516410.838826016 7559487.154578116, 5515974.811512527 7559235.69608968, 5515962.644292184 7559211.785065161, 5515952.146864202 7559215.9660049705, 5515938.721733612 7559189.108483598, 5515924.873588958 7559198.76443861, 5515901.418572247 7559149.509240247, 5515852.883274262 7559160.001327613, 5515862.723917248 7559205.075656983, 5515880.757674756 7559378.865152522, 5515925.6639573425 7559397.341343063, 5515952.53648242 7559418.32620812, 5516002.051391924 7559431.387025897, 5515955.041170962 7559474.710872909, 5515908.364908473 7559505.929678622, 5515924.817929213 7559558.313048614, 5515958.057929163 7559593.573967164, 5515961.4197777845 7559636.878817239, 5515976.525832685 7559707.740014953, 5516058.100755539 7559769.801341594, 5516081.199549878 7559803.649565195, 5516152.121197462 7559858.185339918, 5516164.210494164 7559879.390482681, 5516250.894981644 7559968.492542931, 5516361.279388715 7560068.805773351, 5516405.050212494 7560115.717292293, 5516440.082456247 7560131.387714869, 5516442.442429452 7560140.427591964, 5516484.565724768 7560161.9122764105, 5516492.725443443 7560140.208563979, 5516489.931324226 7560130.312487901, 5516506.484532506 7560130.312487901, 5516509.70166579 7560140.845736316, 5516521.1007816475 7560143.852393987, 5516528.481263887 7560154.206455906, 5516597.733119108 7560180.250965561, 5516609.121103018 7560174.456651885, 5516673.374713102 7560190.147105881, 5516682.614230838 7560212.069989232, 5516670.8032328645 7560235.088088402, 5516682.402723805 7560267.106458521, 5516690.350935448 7560277.201830468, 5516730.9714176385 7560299.343994426, 5516742.570908579 7560300.837398065, 5516765.358008345 7560296.755428802, 5516779.32860444 7560283.653317702, 5516787.054177101 7560254.8606109265, 5516781.477070612 7560235.944299297, 5516782.712716961 7560227.879991114, 5516799.366112783 7560227.083516692, 5516807.147345189 7560234.6102032885, 5516816.821008939 7560234.869057715, 5516819.236641889 7560245.621480277, 5516853.356065819 7560251.515407168, 5516867.059495133 7560259.8585073445, 5516855.50453199 7560279.730653525, 5516847.111042384 7560279.929773487, 5516837.036628467 7560295.042993562, 5516839.763955992 7560407.407430371, 5516846.42086154 7560526.225199187, 5516867.104022929 7560612.985034327, 5516907.991671898 7560692.278445478, 5516909.717124006 7560766.255833008, 5516922.173775027 7560877.093810249, 5516968.605134636 7561116.637538885, 5516999.974967141 7561569.339597731, 5517016.427987881 7561713.308897112, 5517011.708041471 7561720.837038084, 5517025.979200191 7561788.072824955, 5516959.632783677 7561860.328052029, 5516907.524130038 7561928.023132258, 5516978.902187533 7561997.730368821, 5517001.466648317 7562009.540828912, 5516991.804116516 7562025.394358655, 5517048.4768692795 7562062.996831227, 5517150.022508781 7562111.075684172, 5517194.116159085 7562064.052411762, 5517211.415207953 7562063.554496397, 5517246.569903147 7562014.241118242, 5517492.496922206 7562226.752962724, 5517557.540900678 7562139.875339844, 5517604.261690964 7562057.878263506, 5517634.885682881 7561932.086050999, 5517642.934082066 7561789.944919849, 5517685.847745767 7561690.7245184, 5517748.720994166 7561655.8323811265, 5517851.057002052 7561644.520352331, 5518092.464449787 7561723.10743125, 5518159.467651295 7561716.455579476, 5518211.754416121 7561682.399781777, 5518226.5153806005 7561616.698408623, 5518180.095152939 7561480.019841743, 5518199.698515268 7561388.191849469, 5518393.416693146 7561058.866770946, 5518544.3659226615 7560888.942376974, 5518803.039023418 7560634.072780367, 5518901.066967011 7560571.745614953, 5518981.317187924 7560484.627819453, 5519003.013356678 7560450.617299863, 5519011.829860351 7560409.717260572, 5519030.809833529 7560388.948726013, 5519063.560027722 7560378.47487463, 5519090.655191781 7560379.988205886, 5519119.07505778 7560399.5221531885, 5519154.597107292 7560452.270032403, 5519181.670007453 7560472.381625579, 5519213.574173515 7560482.317966758, 5519242.327997985 7560473.038737927, 5519259.192900842 7560448.526494132, 5519263.478701238 7560338.570826251, 5519255.630677137 7560281.443085357, 5519261.7421171805 7560240.026236291, 5519287.067301337 7560191.740047163, 5519428.1536239665 7560084.85441869, 5519552.052217221 7560032.825867574, 5519694.196075013 7559996.8859526, 5519899.090729767 7559988.841806264, 5520006.903656601 7560015.662297206, 5520063.754520549 7560060.184120391, 5520094.868318226 7560144.927622847, 5520083.068452202 7560340.701426396, 5520124.367983288 7560549.901357327, 5520119.737092471 7560644.865586818, 5520106.645920352 7560674.735056325, 5520177.76794302 7560684.870789333))",,0.0,0.0,1.0,1.0
